,0
3430,"The date field mentions &quot;host since&quot;. Doesn&#39;t that mean that we need to count that host for every subsequent year as well? So before using the lag function, shouldn&#39;t we compute the cumulative sum of current_year_host? Of course this assumes that once they registered as a host they remained a host and didn&#39;t change their status. Anyway, curious about your thoughts on this."
3431,Your contents are awesome. Keep up the good work.. Best Wishes
3432,Thank you for breaking down each step. Love the videos!
3433,"If you kindly post the test data, it will be much helpful. Thanks much !!"
3434,"Not the best showcase of the window function, because self &quot;join on t1.year = t2.year +1&quot; is more simple and intuitive solution."
3435,"Came across your channel by accident. It took me One Video to Subscribe! Great Content, please keep it coming."
3436,Really great Nate.  Curious how you would implement this in Python using Pandas?
3437,Thank you
3438,This was great Nate 👍
3439,"Hey Nate, your videos are just too good. I love how your channel is so dedicated towards real word data science. By the way I noticed that you started a video series, &quot;For your Data Science Project&quot; and I really want you to continue making videos for this particular series because there&#39;s literally no one on YouTube with such guidance on DS projects and I have been looking for one since a very long time because I have my placements just after 12 months and I really want to make a full stack data science project. Thank you."
3440,"Thank you for a great tutorial! How do you automate running scripts? Do you manually run the python script every time you want to upload csv files into AWS database or do you use any other scheduling software like airflow or Jenkins to do that so you don&#39;t need to worry about running it manually? Are you planning on covering the subject about scheduling your script that runs periodically?<br><br>As for making the interactive dashboard that ingests real time data, how can I refresh database automatically so what&#39;s displayed on the dashboard is real-time? Let&#39;s say that operators run a machine that outputs csv files with specific format which will be stored in the internal server in our company. I basically want my web application to ingest csv files in that directory and get them into aws database and displays the aggregated result real time. Any ideas? <br>Sorry for the long questions but I would appreciate your help!"
3441,Great series!
3442,Very nice series with lots of helpful info. Any reason you use Postgres over others? Do you find it easier to work with?
3443,You explain your thought process which is much more valuable. You’re a true blessing!  Thank you so much!
3444,"Useful tutorial,think you so much"
3445,Thanks Sir
3446,"Thanks for part 3, I love this tutorial Series."
3447,Amazingly helpful and easy to follow. Love this series on automating common tasks with Python. <br><br>Can you do a series on automating with Python on calling an API and storing the JSON output in a database? <br>Thank you again!
3448,"Find Part 1 where I create the script&#39;s functionality before automating the work here (<a href=""https://youtu.be/wqBFgaMgFQA)"">https://youtu.be/wqBFgaMgFQA)</a>.<br><br>Let me know what you guys think. Is this useful?"
3449,"bro, how to start with an (almost) empty CLASS with the headers of your data file?"
3450,"This is absolutely amazing, Nathan. Can&#39;t thank you enough for sharing your talent in teaching across the community of DS. Would there be a &quot;quick&quot; way to change this code to open .xls instead of .csv? And if possible transform that .xls into a .csv file and proceed with the rest of your code? That would be super helpful if you have any advise (or other videos to refer to). Thanks!"
3451,"hi! <br><br>for csv in csv_files:<br>    mv_file = &quot;mv &#39;{0}&#39; {1}&quot;.format(csv, dataset_dir)<br>    os.system(mv_file)<br><br>this part didn&#39;t move my files into the new datasets directory. Am I missing something? Thanks!"
3452,what do you mean by running the os system and executing on the batch command? How do I do this because my files have not moved to the new datasets folder? Thank you!
3453,"Hi nate,nice video :)<br>I have a questions... How I fix this?? COPY from stdin failed: error in .read() call: UnicodeDecodeError &#39;charmap&#39; codec can&#39;t decode byte 0x81 in position 885: character maps to &lt;undefined&gt;<br>CONTEXT:  COPY tags, line 9260"
3454,Awesome learning platform.<br>Here my question is Instead of pandas df can we do same project task in Pyspark Pyspark-SQL and AWS RDS???
3455,"Hey Nate, your videos are just too good. I love how your channel is so dedicated towards real word data science. By the way I noticed that you started a video series, &quot;For your Data Science Project&quot; and I really want you to continue making videos for this particular series because there&#39;s literally no one on YouTube with such guidance on DS projects and I have been looking for one since a very long time because I have my placements just after 12 months and I really want to make a full stack data science project. Thank you."
3456,Simply Superb... love the way you explain and make it sound so simple. Thank you so much!!
3457,"Hi I love your videos, is it possible to make this script a rest API?"
3458,Thanks a lot. It&#39;s just what I was looking for to learn-how.<br>Just a though: wouldn&#39;t it be right/appropriate to clean the data in .csv and then move it to db?
3459,dude why use copy instead of insert into sql???
3460,This is incredible my friend. Can you do a video where you load each of the 3 files into separate tables? I&#39;d be curious to see how you dynamically handle that. Thanks for the great work.
3461,"What an amazing code !! , i love your explanation , just if you can give us the github link to the data so we can practice , Thank you"
3462,this is an incredible channel - thanks a ton man
3463,Love you teaching style.
3464,Awesome... Looking for a while for such code. Thanks for sharing it
3465,"Excellent work sir - you are making python so easy,great job and I respect for your work."
3466,Good video! Just a preference on using .format vs. f strings?
3467,"<a href=""https://www.youtube.com/watch?v=TDwy1lSjEZo&amp;t=0m43s"">0:43</a> This private method earn 5000$ in 2 days <a href=""https://codz2019.blogspot.com/2020/09/150-case-study.html"">https://codz2019.blogspot.com/2020/09/150-case-study.html</a>"
3468,"Timestamps:<br><br>Intro: (<a href=""https://www.youtube.com/watch?v=EPUayNC5ku4&amp;t=0m00s"">0:00</a>)<br>Interview Question: (<a href=""https://www.youtube.com/watch?v=EPUayNC5ku4&amp;t=0m11s"">0:11</a>)<br>Explore the Dataset: (<a href=""https://www.youtube.com/watch?v=EPUayNC5ku4&amp;t=0m38s"">0:38</a>)<br>Solution Approach: (<a href=""https://www.youtube.com/watch?v=EPUayNC5ku4&amp;t=1m27s"">1:27</a>)<br>Coding - JOIN The Tables: (<a href=""https://www.youtube.com/watch?v=EPUayNC5ku4&amp;t=3m05s"">3:05</a>)<br>Coding - Explanation of the SQL Window Function: (<a href=""https://www.youtube.com/watch?v=EPUayNC5ku4&amp;t=4m22s"">4:22</a>)<br>Coding - Finishing up the Solution: (<a href=""https://www.youtube.com/watch?v=EPUayNC5ku4&amp;t=6m37s"">6:37</a>)"
3469,the explanation is as easy as it gets &lt;3
3470,Why didnt you use group by?
3471,I think the hard part is understanding the data and what they mean by total customer spend. If someone misreads this part it would be difficult.
3472,You&#39;re the best SQL/Data science Youtuber.
3473,Very good explanation .thanks for that.<br>if u don&#39;t mind share the tables source code ..
3474,"That was really neat , i love the clear and concise train of thought before delving into code"
3475,"Thank you for that clear explanation. For someone who wouldn’t know to use the partition clause, would there be another way to solve this?"
3476,Very well explained.<br>Thank you for providing the great resource.
3477,so nice 🙏....
3478,"very well-explained, Thank you and big subcribed"
3479,Great explanation of partition by. I was so lost before watching this video! Thank you!
3480,"Great. One question: Using the same window function, how to show total spent by customer? Like Eva: 180, Farida 260 etc without repeating sum over each order_cost?"
3481,"thanks a million, it helped me a lot with the understanding of Partition by clause!"
